duration,protocol_type,service,src_bytes,dst_bytes,failed_logins,count,srv_count,same_srv_rate,diff_srv_rate,attack_type
0,tcp,http,0,0,0,381,143,0.08967992299951531,0.9065562286317234,1
5,tcp,ssh,85,362,4,18,11,0.5250749946120897,0.3816106094576695,5
0,tcp,ssh,173,794,10,33,22,0.7240689731276773,0.3198181753908143,2
3,tcp,ssh,43,272,1,14,8,0.49679239553744725,0.4877294684164317,5
3,tcp,ftp,159,453,2,10,10,0.4676748076615437,0.5980152112786312,3
0,tcp,ssh,150,950,5,21,21,0.620562478004802,0.49131533660992444,2
5,tcp,ftp,97,494,2,8,8,0.4905302055272389,0.5873631083400328,3
0,tcp,ssh,196,853,12,26,23,0.7813102365851845,0.41365949979170946,2
0,tcp,http,0,0,0,338,278,0.1302584913368803,0.9402597110496616,1
0,tcp,http,0,0,0,356,285,0.02058685111611439,0.8924123942507117,1
2,tcp,ssh,64,360,2,13,11,0.5987568021048337,0.42492800710962686,5
0,tcp,http,0,0,0,361,283,0.1064079200405706,0.9543665352112526,1
0,tcp,http,0,0,10,35,37,0.3128978334856861,0.5085592391513187,4
5,tcp,smtp,109,312,1,11,10,0.5118814943259622,0.47667755484699537,3
0,tcp,http,0,0,11,58,44,0.3763376136321748,0.54063524014476,4
0,tcp,http,0,0,0,332,342,0.08858101970208783,0.9672001629006478,1
4,tcp,ssh,60,220,2,19,8,0.470117739625685,0.5001254968963027,5
3,tcp,ssh,98,277,3,15,15,0.5130582906395574,0.3592572465442036,5
0,tcp,http,0,0,8,48,32,0.33973454968342576,0.6740169641574878,4
0,tcp,ssh,180,736,9,34,26,0.6839420873674714,0.3766589386594287,2
5,udp,http,351,4371,0,2,5,1.0,0.0,0
0,tcp,ssh,200,741,12,33,19,0.6664909994013082,0.29458945850587553,2
0,tcp,ssh,200,944,10,24,30,0.6499039334289444,0.27309229340597646,2
3,tcp,ftp,119,485,3,15,12,0.5735340012908815,0.4523630475191278,3
5,tcp,ftp,160,499,1,8,6,0.5028331775954482,0.4106397491343188,3
5,tcp,ssh,120,252,4,19,8,0.4996000317662509,0.39551806407890466,5
0,tcp,http,0,0,8,41,49,0.3872564003835012,0.6156976961850271,4
0,tcp,http,0,0,0,360,159,0.11178337118397182,0.8567891780791768,1
0,tcp,http,0,0,10,35,40,0.355177964540865,0.4586278513037032,4
2,tcp,ftp,152,433,3,15,6,0.6997145855237197,0.3602955593493614,3
0,tcp,http,0,0,0,299,229,0.12681424442037462,0.9108879043245427,1
2,tcp,ftp,97,263,2,10,7,0.5836075911559018,0.48574656684877515,3
0,tcp,http,0,0,11,40,27,0.48664773005192985,0.45172067061417903,4
4,tcp,ssh,112,252,4,18,11,0.5541805286028757,0.5074415695927771,5
5,tcp,ssh,85,314,4,11,10,0.536394361758771,0.43150467308142415,5
0,tcp,http,0,0,12,47,45,0.40390872172003217,0.41017160508893324,4
0,tcp,http,0,0,8,30,34,0.5645475712735974,0.658732965396237,4
2,tcp,ssh,114,297,4,20,11,0.4773871076084689,0.42947609789060426,5
8,udp,http,506,4016,0,1,3,1.0,0.0,0
0,tcp,ssh,189,945,9,39,25,0.6444442196853293,0.4451953158467243,2
0,tcp,http,0,0,0,220,195,0.1336895735195079,0.958179064496228,1
0,tcp,http,0,0,10,42,36,0.3259043906904704,0.5166649211441909,4
4,tcp,ssh,111,296,4,17,15,0.5121265984528761,0.40207887653641006,5
3,tcp,ssh,57,356,4,19,9,0.646359744592901,0.40714054412738054,5
0,tcp,http,0,0,10,30,49,0.5987894631016362,0.697124396892851,4
0,tcp,ssh,132,959,6,27,27,0.5137483793509291,0.46011376371021434,2
0,tcp,http,0,0,0,173,197,0.06662260713078379,0.9497110685946516,1
7,udp,smtp,344,3618,0,2,5,1.0,0.0,0
0,tcp,http,0,0,12,59,27,0.5339753019188435,0.6067311578398065,4
0,tcp,ssh,164,964,9,35,22,0.6162460940214328,0.36839337606514466,2
0,tcp,http,0,0,8,38,36,0.4402919376199442,0.69244612198057,4
10,tcp,smtp,390,4987,0,2,4,1.0,0.0,0
0,tcp,http,0,0,11,37,36,0.5504257877058597,0.4074864133744246,4
2,tcp,ftp,113,357,1,10,12,0.5702720239605695,0.5267924871540959,3
0,tcp,http,0,0,0,209,363,0.024243296582808688,0.8664048100962841,1
0,tcp,ssh,182,929,8,36,17,0.5769918417506222,0.2996926216528278,2
0,tcp,http,0,0,0,354,217,0.13390032560620949,0.9023390335538972,1
0,tcp,ssh,147,994,11,23,29,0.5516347682045004,0.475651066870323,2
0,tcp,http,0,0,15,58,49,0.5205215595948521,0.4063310441005636,4
2,tcp,ftp,100,302,3,8,11,0.5025253508732224,0.3552129844961441,3
4,tcp,ftp,88,444,2,15,8,0.5574110989877082,0.3025441614297553,3
6,tcp,ftp,155,386,2,9,9,0.4380935010009277,0.4252135774475899,3
0,tcp,http,0,0,0,349,275,0.05670747873935958,0.9055608834770936,1
4,tcp,smtp,112,461,1,10,10,0.4811246765152767,0.40845369591943037,3
2,tcp,ssh,75,213,3,10,9,0.5513909423365034,0.35811966464564976,5
0,tcp,http,0,0,0,276,254,0.09124042595877616,0.9303462898403301,1
6,tcp,ftp,143,380,2,13,6,0.5496633685762446,0.5962533865983257,3
0,tcp,ssh,130,874,12,34,20,0.6852365367656124,0.4130688130909391,2
5,tcp,ftp,107,329,2,11,7,0.6665262048692926,0.4370768820334964,3
0,tcp,http,0,0,8,49,41,0.5910410017078902,0.4328201898142595,4
5,tcp,http,392,2602,0,5,2,1.0,0.0,0
10,tcp,dns,241,4547,0,3,4,1.0,0.0,0
0,tcp,http,0,0,9,31,43,0.3416846138766731,0.6192403596524853,4
6,tcp,smtp,118,408,1,13,12,0.6862708482598465,0.574105601886852,3
0,tcp,ssh,193,888,6,28,19,0.5600511794693981,0.3372011684385638,2
3,tcp,ftp,154,241,3,9,8,0.4118848423230998,0.4502332984363452,3
5,tcp,ftp,80,254,1,10,8,0.4957245118351303,0.33814088908733037,3
0,tcp,http,0,0,14,57,30,0.4038795342398379,0.519742689086272,4
3,tcp,ftp,90,238,3,11,7,0.4938825565267617,0.38542527896914736,3
0,tcp,ssh,154,771,7,32,22,0.6141016337587423,0.4400722749718026,2
0,tcp,ssh,172,860,9,25,20,0.7815812935456137,0.3656286337750113,2
3,tcp,ssh,114,290,2,20,9,0.6307792368015811,0.48643102140047345,5
2,tcp,ssh,112,396,1,19,10,0.5918971019578051,0.44456838091667583,5
3,tcp,ssh,70,382,4,16,13,0.6376089643107952,0.548590631512927,5
6,tcp,smtp,157,396,3,9,9,0.5435222878190529,0.45560606186563557,3
4,udp,smtp,324,4519,0,3,4,1.0,0.0,0
3,tcp,ssh,102,214,2,16,11,0.6166293111469328,0.38165126820878886,5
0,tcp,ssh,143,980,8,39,19,0.7747599243042858,0.3551306169876516,2
6,tcp,ftp,136,344,2,12,10,0.5771781562847874,0.5317805098732177,3
2,tcp,ssh,62,347,1,20,14,0.5163761269839656,0.38915203135408727,5
0,tcp,ssh,177,880,9,26,23,0.6691299841267248,0.2742406235908801,2
5,tcp,ssh,68,236,3,14,11,0.5701549519501931,0.3666512749264714,5
0,tcp,http,0,0,0,166,326,0.1200235689911973,0.9042103663654331,1
2,tcp,ftp,149,427,1,14,8,0.5342624160409727,0.41510782440376714,3
0,tcp,http,0,0,15,37,37,0.32450054333658673,0.571144062247852,4
3,tcp,ssh,80,306,2,17,9,0.5274553150434543,0.5164323172842553,5
0,tcp,http,0,0,0,283,294,0.12370284279347697,0.9155938874111763,1
6,tcp,ftp,106,263,3,14,10,0.5169351916126469,0.4941990119110925,3
0,tcp,http,0,0,0,193,236,0.13668799378151572,0.9173156884701038,1
0,tcp,ssh,142,839,12,40,29,0.5518282936273826,0.45161715120064394,2
4,tcp,ssh,64,374,2,10,9,0.5683300567162004,0.535279354123864,5
0,tcp,http,0,0,0,280,154,0.05479504674793666,0.8782957631907159,1
4,tcp,smtp,101,432,1,8,12,0.6751973483322498,0.4534075774119317,3
0,tcp,http,0,0,0,223,180,0.04370989490549721,0.8611595688844701,1
10,udp,dns,234,2151,0,2,1,1.0,0.0,0
0,tcp,http,0,0,8,60,50,0.3784658903322332,0.5729372075096099,4
0,tcp,http,0,0,0,192,360,0.08732449086116938,0.9422540463752166,1
3,tcp,ssh,55,241,4,18,15,0.45619621943373295,0.4547909855151067,5
0,tcp,http,0,0,10,54,38,0.42938568011283607,0.5274727441429095,4
2,tcp,smtp,155,463,3,14,8,0.6244866101486195,0.34975352250532404,3
0,tcp,http,0,0,13,43,43,0.3687759051921381,0.6129589007422303,4
7,tcp,http,213,4477,0,4,1,1.0,0.0,0
0,tcp,http,0,0,0,328,259,0.05305123620271633,0.9709603437917658,1
4,tcp,smtp,340,3003,0,5,1,1.0,0.0,0
6,tcp,http,588,3877,0,3,2,1.0,0.0,0
0,tcp,ssh,157,928,10,24,27,0.6985696073745437,0.4687869075060687,2
3,tcp,smtp,157,390,2,9,7,0.44134732882428696,0.47657192554723116,3
0,tcp,http,0,0,0,354,311,0.08102903864597527,0.9024571913782033,1
0,tcp,ssh,186,737,8,38,24,0.7363587202533204,0.20588468214558517,2
0,tcp,http,0,0,11,43,36,0.4496325213176172,0.557597987709742,4
5,tcp,ssh,78,282,2,10,13,0.5249667230394798,0.5174864044449363,5
3,tcp,ssh,54,241,2,14,12,0.4733329425217782,0.40963218320541805,5
2,tcp,ftp,148,212,1,10,6,0.5235899026989763,0.33812033178196593,3
0,tcp,http,0,0,12,52,35,0.3826214659293953,0.4317470691547497,4
0,tcp,http,0,0,14,47,36,0.5859564188824985,0.40857410550760065,4
0,tcp,http,0,0,0,305,321,0.09125480596933767,0.939524320176284,1
0,tcp,ssh,136,948,11,28,26,0.78512586359056,0.4470560460677443,2
0,tcp,ssh,179,998,6,30,25,0.5723434883837801,0.2617170986082452,2
0,tcp,http,0,0,10,57,37,0.3006581090970114,0.6519825955647558,4
3,udp,smtp,449,1527,0,3,1,1.0,0.0,0
5,tcp,ssh,70,216,1,10,14,0.6267789740971887,0.4545449240147147,5
10,udp,http,253,2785,0,1,3,1.0,0.0,0
0,tcp,http,0,0,0,277,217,0.09221898436064294,0.9375235963509881,1
0,tcp,http,0,0,9,34,29,0.44126430094688085,0.6110833407821401,4
3,tcp,ssh,54,287,3,16,13,0.45408843500671875,0.401320710020161,5
0,tcp,http,0,0,13,38,31,0.5240106843522575,0.6217824085941704,4
5,tcp,ssh,119,271,3,10,9,0.4730355077154288,0.4334575465262391,5
4,udp,dns,436,3621,0,5,5,1.0,0.0,0
5,tcp,ssh,95,279,2,18,10,0.49924681604431576,0.40110797834904843,5
0,tcp,ssh,123,770,5,33,18,0.7651704992891917,0.22996985142217374,2
0,tcp,ssh,143,904,8,30,17,0.5784925534888614,0.33451493073102845,2
0,tcp,http,0,0,12,30,43,0.38618970517128826,0.6239768180759704,4
4,tcp,http,471,3055,0,1,4,1.0,0.0,0
4,tcp,ssh,105,363,2,14,10,0.6241540460158939,0.43878132608986714,5
0,tcp,http,0,0,11,52,29,0.3736689924774804,0.6934865161669099,4
0,tcp,http,0,0,9,33,42,0.3302263423616231,0.6693131736053455,4
0,tcp,http,0,0,14,30,35,0.42543850748509704,0.5707699141283306,4
2,tcp,ssh,92,243,2,20,15,0.47148515571208055,0.4424189106552907,5
5,tcp,ssh,98,350,4,14,11,0.6292863279917793,0.41177216815022555,5
0,tcp,ssh,138,935,6,38,19,0.6354545786974638,0.28497748862569033,2
3,tcp,ftp,153,214,3,11,8,0.693496398871561,0.5062738874873158,3
3,udp,smtp,281,3826,0,2,3,1.0,0.0,0
6,tcp,http,521,4908,0,5,1,1.0,0.0,0
0,tcp,http,0,0,11,34,39,0.48628607907265675,0.6315742458736014,4
0,tcp,http,0,0,0,271,249,0.10962485767148385,0.9301100581211936,1
0,tcp,http,0,0,11,46,45,0.38795203339019035,0.5467525054637485,4
10,tcp,dns,273,2818,0,3,5,1.0,0.0,0
6,udp,smtp,591,4978,0,5,3,1.0,0.0,0
0,tcp,http,0,0,15,42,35,0.32985157641758556,0.47994072636466756,4
0,tcp,ssh,149,722,6,26,17,0.6834218625948848,0.24321043516299481,2
3,tcp,ssh,91,220,4,15,14,0.5682392075980203,0.539079748448204,5
0,tcp,http,0,0,10,37,50,0.424351287204919,0.4005652674743996,4
0,tcp,http,0,0,11,44,34,0.4228781617802917,0.628712275552813,4
0,tcp,http,0,0,9,39,27,0.4155686767189696,0.6816385283313893,4
0,tcp,ssh,195,740,7,35,16,0.50169988959918,0.3957003075584806,2
2,tcp,ssh,85,304,3,20,13,0.5870333961593797,0.5246285326673853,5
2,tcp,ftp,159,302,3,12,7,0.5900772890496634,0.48444351580140144,3
0,tcp,ssh,165,837,8,37,24,0.7928063198589654,0.3790325999940991,2
10,tcp,http,419,3697,0,4,5,1.0,0.0,0
0,tcp,http,0,0,15,40,32,0.5595790594840616,0.6197699333558492,4
2,tcp,ssh,100,265,1,15,12,0.5555253534123626,0.38682836097836376,5
9,tcp,dns,507,1655,0,1,5,1.0,0.0,0
0,tcp,http,0,0,13,31,49,0.37632762336300635,0.45061464716493066,4
0,tcp,http,0,0,10,43,42,0.4810956621818027,0.6040649622760326,4
0,tcp,ssh,177,972,11,28,23,0.6931862800514429,0.3403110650022939,2
5,tcp,ftp,89,411,3,10,10,0.43587952451127393,0.3354478800558671,3
3,tcp,ftp,158,221,2,10,9,0.413974128087863,0.3860342195359711,3
3,tcp,ssh,63,354,1,12,8,0.5158044577404931,0.451741120030122,5
0,tcp,http,0,0,0,291,364,0.14101643407049197,0.9025696395325584,1
2,tcp,ftp,127,281,2,11,9,0.5258607261303057,0.4600881612796851,3
7,udp,http,213,3524,0,4,3,1.0,0.0,0
5,tcp,ssh,105,336,3,20,8,0.5034393314412082,0.4374247514356759,5
0,tcp,http,0,0,0,191,254,0.03231766290817864,0.9260653693511774,1
2,tcp,smtp,119,295,1,10,10,0.670891570161924,0.34511354721554294,3
2,tcp,smtp,114,222,2,13,8,0.6200111276826639,0.45929120137365353,3
5,tcp,ssh,95,363,2,13,14,0.5474592516427863,0.522550779431701,5
8,udp,http,584,4653,0,4,3,1.0,0.0,0
5,tcp,ssh,96,200,4,17,11,0.5531929022236334,0.4424841173014481,5
4,tcp,smtp,82,330,1,15,8,0.44979450206848576,0.518463445828159,3
0,tcp,http,0,0,15,55,48,0.5959614645630559,0.41803220996331103,4
6,udp,http,262,2824,0,2,1,1.0,0.0,0
0,tcp,ssh,162,820,10,22,23,0.5847497296272999,0.46309914963482324,2
5,tcp,smtp,140,261,3,9,9,0.6924277927863178,0.5944274653027481,3
0,tcp,http,0,0,0,260,172,0.08031072768507912,0.9208146767730522,1
0,tcp,http,0,0,0,302,171,0.03482091335700552,0.9386948731173645,1
3,tcp,ssh,75,232,4,10,12,0.5986746131003002,0.5193176304907212,5
0,tcp,http,0,0,0,327,247,0.07723618465595415,0.9411961012397358,1
8,udp,smtp,524,1785,0,3,5,1.0,0.0,0
4,tcp,ssh,93,281,1,15,12,0.4890620414720479,0.41343469835583474,5
2,tcp,ssh,111,383,3,19,12,0.5340694485606895,0.5220985400621938,5
0,tcp,http,0,0,14,58,43,0.349026332674151,0.48629102028957377,4
5,tcp,ftp,137,264,2,13,11,0.5253197934296951,0.39357374348433016,3
4,tcp,http,587,1881,0,5,2,1.0,0.0,0
0,tcp,http,0,0,0,258,268,0.14145943697640154,0.8922505128452727,1
0,tcp,http,0,0,0,303,334,0.021099586313158215,0.9585580293668731,1
0,tcp,http,0,0,0,337,145,0.07508045318824437,0.8924330678179784,1
4,tcp,smtp,159,471,2,13,10,0.447577531400211,0.4748956281112662,3
0,tcp,http,0,0,10,56,33,0.5969787185125601,0.6455996121103215,4
4,tcp,ftp,150,438,1,10,11,0.6443572089043965,0.47172349927757945,3
10,tcp,http,523,4108,0,2,1,1.0,0.0,0
0,tcp,ssh,135,746,8,25,25,0.5489819608223732,0.47789014221255055,2
0,tcp,ssh,182,795,12,29,16,0.544695172530209,0.24615871213607726,2
5,tcp,dns,275,3272,0,5,1,1.0,0.0,0
10,udp,http,497,4732,0,4,5,1.0,0.0,0
0,tcp,ssh,167,941,10,26,18,0.7900272931495624,0.4895549217840585,2
0,tcp,http,0,0,0,349,149,0.14078644321557315,0.867874108240427,1
0,tcp,ssh,126,926,8,23,16,0.7988847576224918,0.342330270973483,2
4,tcp,ssh,42,369,4,19,11,0.4580605690060005,0.5183724583215992,5
0,tcp,http,0,0,0,351,239,0.0542932824540389,0.8841855009060343,1
5,tcp,ssh,113,271,2,16,10,0.4986183072125405,0.40543300525173914,5
0,tcp,ssh,195,749,9,38,15,0.6308282354870518,0.37203711767309167,2
0,tcp,ssh,130,718,6,39,19,0.5362511293476542,0.42971007669553307,2
0,tcp,http,0,0,0,384,279,0.14334539201444343,0.9670995219151182,1
2,tcp,ssh,59,343,1,20,14,0.48835362292724716,0.51339605126316,5
0,tcp,http,0,0,11,51,33,0.4943661872893155,0.6742451542163437,4
4,tcp,ftp,144,215,1,11,6,0.5955472380587113,0.5800121669011158,3
0,tcp,ssh,153,895,6,31,18,0.613184874187888,0.3109603573142743,2
3,tcp,smtp,100,387,3,15,11,0.4310919526945135,0.367476622950458,3
3,udp,smtp,510,2855,0,2,1,1.0,0.0,0
3,tcp,http,354,4466,0,4,3,1.0,0.0,0
3,tcp,ssh,88,396,2,14,15,0.5234576555264687,0.5485648240866359,5
3,tcp,ssh,105,287,1,11,13,0.6014532385996202,0.5418152817971325,5
5,tcp,ssh,49,364,3,19,9,0.53998014425226,0.49519268298496,5
3,udp,smtp,325,3341,0,5,5,1.0,0.0,0
0,tcp,ssh,154,998,10,40,23,0.7560058288056334,0.3139174993633709,2
0,tcp,http,0,0,0,337,161,0.13468846656392525,0.9112063026113215,1
0,tcp,http,0,0,0,231,216,0.14730041765235347,0.9594134665705116,1
0,tcp,http,0,0,0,170,352,0.03128850266492518,0.929462166541624,1
0,tcp,http,0,0,0,383,325,0.10809008927203302,0.893180962094259,1
0,tcp,ssh,144,715,8,38,15,0.5859164246608566,0.22455365164621666,2
3,tcp,ftp,120,222,1,10,11,0.5568516347119234,0.3817654143040595,3
0,tcp,http,0,0,13,36,38,0.40957545772296045,0.5644532995573288,4
0,tcp,ssh,143,816,12,20,28,0.6102011004161039,0.3280945279404901,2
5,tcp,smtp,583,4566,0,3,2,1.0,0.0,0
5,tcp,ssh,79,219,2,11,10,0.6412449296372865,0.4054172336201155,5
0,tcp,http,0,0,0,371,373,0.14549204939048704,0.9136783778062812,1
5,tcp,ftp,102,409,1,13,9,0.6454262906308219,0.41018789391081584,3
4,tcp,ftp,110,217,3,12,10,0.6300162263348772,0.3076049422574922,3
8,udp,smtp,358,3414,0,5,2,1.0,0.0,0
2,tcp,ssh,54,252,4,14,8,0.5556633638813154,0.44677236184993263,5
5,tcp,smtp,134,493,3,15,11,0.4954922494713119,0.35189234359272575,3
0,tcp,ssh,129,784,8,27,30,0.5443826475829966,0.49402817002164684,2
0,tcp,http,0,0,0,385,372,0.04018449016998296,0.8507190731718259,1
0,tcp,ssh,122,852,10,36,20,0.7870898368946682,0.2254774104768497,2
0,tcp,http,0,0,10,32,50,0.5119322647646665,0.5760275251014719,4
0,tcp,ssh,131,787,5,39,25,0.71482636546272,0.39822552860779836,2
6,tcp,smtp,530,4508,0,1,2,1.0,0.0,0
0,tcp,ssh,140,786,11,24,28,0.73824485088466,0.46620421002135987,2
0,tcp,http,0,0,11,56,42,0.44422722959150057,0.6443411110409301,4
0,tcp,http,0,0,0,258,315,0.02251852017432267,0.8809290604286446,1
0,tcp,http,0,0,0,340,253,0.12423563302975763,0.9223634294015444,1
5,tcp,ssh,104,259,4,12,11,0.4801311717077907,0.540895423309419,5
4,tcp,smtp,387,1996,0,4,3,1.0,0.0,0
6,tcp,ftp,122,240,3,15,6,0.5066021610222062,0.3110960026105163,3
0,tcp,http,0,0,0,371,219,0.09195200171594839,0.8716732967938597,1
0,tcp,http,0,0,14,45,28,0.375695931886705,0.682166468732208,4
0,tcp,http,0,0,0,209,161,0.05596582898305173,0.8885561354055395,1
7,udp,http,412,4782,0,4,1,1.0,0.0,0
3,tcp,ftp,128,206,1,15,10,0.6651190454506367,0.5820802889016072,3
5,udp,dns,309,3544,0,4,3,1.0,0.0,0
4,tcp,smtp,594,1639,0,1,4,1.0,0.0,0
0,tcp,http,0,0,0,227,251,0.11807856963140115,0.9699497877154971,1
3,tcp,ssh,75,399,4,17,11,0.6157649354930841,0.5381470052598777,5
2,tcp,ssh,94,209,2,20,14,0.5896737111269319,0.37014590309068945,5
0,tcp,http,0,0,0,175,369,0.051579481853263,0.8740374051425321,1
0,tcp,http,0,0,11,51,34,0.3356168149898642,0.5631717893717296,4
0,tcp,http,0,0,0,212,190,0.11598124277143741,0.9265180481022685,1
0,tcp,http,0,0,0,235,293,0.08876583189570222,0.9144919033100879,1
0,tcp,http,0,0,0,174,372,0.05767717959513098,0.9134963111617123,1
0,tcp,http,0,0,0,193,141,0.03761885131666423,0.9294191143000062,1
5,tcp,ftp,114,293,1,10,6,0.42660437793170936,0.5429939675597228,3
0,tcp,http,0,0,0,178,353,0.14643067050306124,0.8753231123911072,1
4,tcp,ssh,47,201,3,18,11,0.5944896824849881,0.5349216149426373,5
5,tcp,smtp,155,388,2,12,12,0.6602873341603337,0.3299799318382051,3
0,tcp,ssh,120,780,6,38,27,0.6623640587593556,0.41246331866498465,2
5,tcp,smtp,150,239,3,11,12,0.6917085590214493,0.5728320307237358,3
5,tcp,smtp,122,420,2,13,11,0.5266170850300136,0.5773177318140974,3
4,tcp,smtp,114,245,1,8,8,0.5546892734358595,0.596662609915338,3
3,tcp,smtp,311,1873,0,4,4,1.0,0.0,0
8,tcp,http,522,4507,0,3,2,1.0,0.0,0
5,udp,http,491,4564,0,1,1,1.0,0.0,0
0,tcp,ssh,195,865,9,22,29,0.7198053484615303,0.48825538218404424,2
0,tcp,ssh,193,988,11,37,24,0.5802850660445724,0.4185692926298952,2
0,tcp,http,0,0,14,38,42,0.389825221390881,0.4905945851260748,4
0,tcp,ssh,124,897,6,40,22,0.7320180943054192,0.3421948212724758,2
9,tcp,smtp,581,2192,0,3,5,1.0,0.0,0
0,tcp,ssh,130,837,8,25,22,0.5761407448813193,0.40728200115087465,2
0,tcp,ssh,153,864,7,22,24,0.6471446574504811,0.4250349960558378,2
5,tcp,ftp,127,205,3,9,7,0.6498421355383202,0.46733661955951045,3
2,tcp,ssh,113,374,1,20,12,0.645937123680149,0.3766668618187385,5
4,tcp,smtp,86,418,2,10,7,0.6272528394346276,0.32810099582346597,3
0,tcp,ssh,191,740,10,25,30,0.663948351739276,0.31513350405636,2
0,tcp,ssh,154,853,6,28,19,0.643844785763307,0.4064219697932103,2
4,udp,dns,591,1561,0,5,1,1.0,0.0,0
0,tcp,http,0,0,9,31,29,0.48904356714430774,0.5995463711629883,4
0,tcp,http,0,0,9,34,31,0.5512088842943045,0.6704086409907768,4
0,tcp,ssh,177,751,9,31,21,0.5166541037504405,0.4783927184107855,2
0,tcp,ssh,171,939,12,28,29,0.5136027576481529,0.34509852807844377,2
0,tcp,http,0,0,8,58,30,0.5255058698429913,0.49140882508106726,4
9,udp,http,556,3110,0,2,4,1.0,0.0,0
2,tcp,ssh,78,387,2,18,10,0.5285330662818994,0.46176666782610915,5
2,tcp,ssh,113,343,4,11,10,0.46387820512470324,0.5233425069651285,5
0,tcp,http,0,0,0,314,297,0.08346163812186985,0.8517187495912664,1
0,tcp,http,0,0,0,243,236,0.1113469803365626,0.8952140685283996,1
3,tcp,smtp,159,427,1,13,10,0.6160963508337638,0.3602242639198397,3
5,tcp,http,224,4407,0,3,2,1.0,0.0,0
4,tcp,ssh,72,362,1,20,11,0.5921933185699418,0.3749710784768051,5
0,tcp,http,0,0,11,38,38,0.34497847093613915,0.5605119700556915,4
0,tcp,ssh,138,904,7,32,16,0.5079179237348455,0.40244658479765777,2
0,tcp,http,0,0,8,40,48,0.5136553060556472,0.505614054564445,4
0,tcp,ssh,138,860,6,22,21,0.7360275792409385,0.4123666341122004,2
8,udp,http,226,2065,0,1,4,1.0,0.0,0
2,tcp,ssh,63,333,4,14,8,0.6367492653618246,0.35945076511704305,5
0,tcp,http,0,0,0,194,144,0.09574313049491628,0.9573887998181432,1
3,tcp,smtp,110,243,3,11,11,0.41869248189277286,0.3838504002657305,3
4,udp,smtp,430,2354,0,5,5,1.0,0.0,0
0,tcp,http,0,0,0,336,305,0.14886421257257568,0.9724858954175448,1
0,tcp,http,0,0,14,59,50,0.4947414043258469,0.4934979138625164,4
6,tcp,ftp,147,427,1,12,11,0.5215108292168316,0.5962996929370776,3
0,tcp,ssh,133,909,7,28,30,0.6875688856946967,0.46673306897674066,2
3,tcp,http,351,2625,0,1,2,1.0,0.0,0
0,tcp,ssh,159,886,10,26,16,0.7902847679466127,0.23308441947353176,2
0,tcp,http,0,0,8,57,43,0.4032224306243003,0.4947170464610736,4
0,tcp,ssh,138,743,9,22,28,0.6108014813916106,0.24750089971989306,2
0,tcp,http,0,0,0,307,178,0.04708603838774439,0.9380434224028326,1
0,tcp,ssh,131,867,6,33,22,0.6125663373704119,0.33940374899864423,2
2,tcp,ssh,80,329,3,19,8,0.4518698005686502,0.4186251742214573,5
10,tcp,smtp,244,3600,0,1,1,1.0,0.0,0
2,tcp,ssh,118,279,3,12,15,0.6440403341516027,0.5154992603684895,5
0,tcp,http,0,0,0,253,195,0.09090194635030353,0.8984509577100783,1
0,tcp,http,0,0,11,59,38,0.31370385144030477,0.6201929558673267,4
0,tcp,http,0,0,13,51,39,0.5667001903150177,0.6559959646411053,4
0,tcp,http,0,0,10,47,37,0.46008842226057334,0.6820350816437581,4
3,tcp,ftp,95,336,1,9,8,0.4753346411335471,0.41381229721597385,3
0,tcp,ssh,138,914,6,25,21,0.6435122155929196,0.36893867442283523,2
5,tcp,ssh,47,294,4,15,8,0.5200356056140363,0.5343067462311979,5
5,tcp,ssh,53,349,2,11,8,0.6454322893475636,0.4513004265585388,5
0,tcp,ssh,160,862,5,28,19,0.6519849979788988,0.32082638870742797,2
0,tcp,ssh,178,953,7,40,21,0.5804961791287735,0.49217917518987847,2
4,udp,smtp,460,3972,0,4,3,1.0,0.0,0
9,tcp,smtp,391,2973,0,3,4,1.0,0.0,0
9,udp,smtp,532,3040,0,2,4,1.0,0.0,0
2,tcp,ssh,106,232,4,11,15,0.4698424392861884,0.49436331995809124,5
0,tcp,http,0,0,10,30,43,0.5096793963427599,0.5594466193836312,4
0,tcp,ssh,190,770,9,24,18,0.623151090858431,0.4701796180743915,2
2,tcp,ssh,61,356,4,11,10,0.6381902035623321,0.5225867967071848,5
4,tcp,ssh,48,206,2,17,8,0.5398446258661073,0.4072307417565535,5
6,tcp,ftp,146,247,1,9,7,0.5601607968094418,0.3082995467462247,3
7,tcp,dns,232,4116,0,3,2,1.0,0.0,0
6,tcp,smtp,92,266,3,14,12,0.5727966807810841,0.5294753504033338,3
2,tcp,ssh,40,337,3,13,13,0.5472640863798597,0.39777999217511106,5
4,tcp,ssh,113,243,1,13,13,0.634344210537245,0.4773386695465779,5
5,tcp,ssh,49,241,2,18,14,0.5169935971727317,0.4459713243118999,5
0,tcp,http,0,0,0,177,330,0.12814238789811733,0.852224079991212,1
0,tcp,http,0,0,10,32,37,0.5454649281880676,0.5253178725502816,4
3,tcp,ftp,97,435,1,10,10,0.5654891767854494,0.3869705264444853,3
2,tcp,ssh,120,331,4,19,15,0.6073146302122818,0.3746955584081137,5
0,tcp,http,0,0,15,42,35,0.4674032736549044,0.651806965616368,4
