duration,protocol_type,src_bytes,dst_bytes,failed_logins,logged_in,count,srv_count,serror_rate,srv_serror_rate
14,tcp,139,1405,1,1,17,2,0.48,0.13
17,tcp,88,653,3,0,26,4,0.24,0.41
3,udp,107,1580,0,1,39,29,0.1,0.16
5,udp,423,1833,2,1,3,6,0.4,0.3
11,udp,106,1348,3,1,18,4,0.39,0.27
18,udp,185,1313,5,0,29,12,0.05,0.31
18,udp,282,499,0,0,10,13,0.12,0.37
2,udp,98,284,2,1,25,8,0.13,0.5
10,udp,481,1221,3,0,3,16,0.11,0.42
11,udp,159,322,4,0,39,25,0.16,0.33
5,udp,489,1977,2,0,29,12,0.24,0.19
15,udp,411,1103,1,0,26,25,0.1,0.24
11,tcp,121,621,1,1,6,6,0.34,0.15
14,udp,322,1002,0,0,50,6,0.38,0.14
16,tcp,307,460,0,0,32,19,0.17,0.09
7,udp,316,1482,2,1,37,9,0.25,0.37
14,udp,63,1667,4,0,9,10,0.34,0.08
4,tcp,406,859,1,1,24,27,0.17,0.33
1,tcp,416,1577,5,0,47,30,0.41,0.38
17,tcp,285,1352,4,0,21,11,0.14,0.38
9,udp,495,1447,5,0,16,16,0.49,0.03
14,udp,157,346,4,0,16,4,0.46,0.23
12,tcp,232,1987,2,0,17,3,0.05,0.03
13,tcp,451,1390,5,0,48,10,0.3,0.07
7,udp,479,1120,3,1,30,30,0.41,0.18
12,udp,327,482,5,0,33,18,0.05,0.17
14,tcp,209,409,1,1,13,20,0.17,0.43
6,udp,483,533,0,1,11,7,0.15,0.26
11,tcp,99,1826,4,0,33,1,0.33,0.05
7,tcp,371,183,4,0,20,28,0.38,0.04
15,tcp,148,1425,0,1,2,4,0.36,0.46
6,tcp,129,1741,3,0,1,14,0.49,0.18
10,tcp,222,622,0,1,2,20,0.46,0.29
12,tcp,50,1588,3,1,25,11,0.18,0.48
8,tcp,209,512,2,0,9,29,0.1,0.06
6,tcp,107,1857,0,0,32,4,0.34,0.37
4,udp,439,824,4,0,24,11,0.1,0.13
1,udp,340,1490,0,0,49,29,0.12,0.43
17,udp,303,151,4,0,3,10,0.07,0.28
4,tcp,147,1513,0,1,48,21,0.35,0.09
5,tcp,141,1726,0,0,30,15,0.49,0.08
6,tcp,390,1571,5,0,17,24,0.13,0.04
4,udp,190,305,5,0,5,15,0.35,0.35
18,udp,378,206,5,0,19,18,0.11,0.3
12,udp,75,1468,2,1,3,22,0.22,0.0
17,udp,399,366,4,0,24,16,0.12,0.5
17,tcp,227,541,2,1,14,5,0.42,0.14
12,tcp,489,1769,5,0,42,8,0.41,0.16
19,udp,188,1647,1,1,36,17,0.01,0.35
17,udp,78,995,4,0,39,6,0.18,0.5
10,udp,484,726,0,0,46,15,0.07,0.41
1,udp,139,1212,2,1,40,1,0.05,0.48
1,tcp,101,1916,5,0,48,25,0.36,0.12
11,tcp,465,1314,0,0,46,9,0.41,0.36
1,tcp,123,128,5,0,46,23,0.08,0.46
8,udp,65,124,0,0,9,4,0.06,0.22
13,tcp,315,1798,5,0,46,13,0.13,0.5
5,udp,280,1861,5,0,23,16,0.47,0.45
20,udp,306,526,2,0,50,1,0.1,0.2
19,tcp,92,712,0,1,42,27,0.06,0.22
20,udp,123,1847,3,1,49,15,0.39,0.41
11,udp,216,1919,2,0,50,2,0.24,0.21
8,tcp,272,1938,1,0,47,11,0.22,0.41
1,tcp,333,1998,5,0,13,10,0.17,0.29
6,udp,330,1389,3,0,15,11,0.01,0.38
2,tcp,173,385,0,1,18,20,0.15,0.0
12,udp,376,1565,4,0,46,19,0.47,0.03
18,tcp,55,1096,1,1,27,17,0.2,0.29
2,udp,58,931,2,1,36,10,0.12,0.43
8,udp,262,1085,0,1,6,2,0.25,0.28
14,tcp,231,1802,5,0,35,27,0.19,0.28
5,udp,379,292,5,0,43,3,0.47,0.38
18,tcp,358,924,5,0,49,11,0.16,0.22
3,udp,205,523,0,0,23,25,0.22,0.34
3,udp,256,665,0,1,43,1,0.01,0.19
13,udp,379,1768,0,1,35,7,0.34,0.14
13,udp,447,501,1,1,10,3,0.26,0.07
9,tcp,460,1251,5,0,12,1,0.22,0.12
18,tcp,257,696,5,0,39,17,0.33,0.29
6,tcp,228,1321,0,0,13,9,0.05,0.08
14,udp,499,704,2,1,43,29,0.05,0.28
9,udp,274,439,2,1,49,3,0.43,0.02
5,tcp,184,187,0,1,40,24,0.4,0.43
7,tcp,125,112,3,0,36,19,0.47,0.27
1,udp,69,167,5,0,20,22,0.3,0.34
13,tcp,341,677,2,1,43,10,0.2,0.35
9,udp,169,1425,5,0,10,4,0.25,0.36
4,tcp,484,1250,0,1,8,25,0.03,0.03
8,udp,469,1325,1,1,19,20,0.44,0.38
1,udp,72,1224,4,0,14,14,0.08,0.49
12,udp,272,1856,5,0,7,21,0.11,0.44
19,tcp,61,957,3,1,45,22,0.15,0.1
15,udp,352,1474,4,0,21,11,0.28,0.35
5,udp,341,1810,2,1,14,18,0.32,0.27
6,udp,219,1626,5,0,20,9,0.08,0.32
10,udp,51,1007,2,0,36,15,0.19,0.11
10,tcp,129,849,4,0,34,16,0.18,0.15
14,tcp,325,617,1,0,11,12,0.42,0.23
12,tcp,144,531,0,0,24,24,0.37,0.42
6,tcp,227,840,2,0,48,25,0.48,0.04
13,udp,494,1176,1,1,31,19,0.14,0.02
11,tcp,337,1927,5,0,30,18,0.35,0.17
11,tcp,459,361,1,0,48,26,0.25,0.45
14,tcp,161,395,0,1,21,25,0.27,0.35
3,udp,241,656,2,1,14,21,0.07,0.06
4,udp,115,659,5,0,45,18,0.26,0.17
18,udp,385,1806,0,0,2,2,0.48,0.19
15,udp,188,1075,2,0,9,11,0.11,0.41
5,tcp,453,196,2,1,25,25,0.24,0.25
18,udp,301,1039,3,1,11,27,0.06,0.08
3,udp,95,766,1,0,49,13,0.48,0.38
20,udp,417,837,5,0,34,2,0.34,0.02
18,udp,381,1226,0,0,9,9,0.1,0.41
3,tcp,238,572,0,0,3,26,0.11,0.22
12,udp,475,1653,2,0,2,16,0.27,0.14
15,tcp,217,1549,5,0,44,13,0.18,0.45
8,udp,141,453,5,0,47,11,0.31,0.31
6,udp,439,1812,1,1,24,5,0.28,0.37
20,tcp,133,209,3,0,7,6,0.47,0.12
4,tcp,475,1785,5,0,2,5,0.46,0.14
11,udp,278,1156,0,0,19,23,0.11,0.15
7,tcp,371,1708,5,0,19,16,0.17,0.06
15,udp,459,1555,2,0,45,20,0.01,0.0
3,udp,174,494,0,1,27,2,0.48,0.5
1,tcp,281,719,2,1,13,25,0.29,0.2
16,tcp,452,826,2,0,10,4,0.05,0.45
8,udp,149,1673,4,0,48,25,0.28,0.45
7,tcp,156,992,2,0,26,29,0.33,0.43
10,udp,468,669,1,1,16,15,0.2,0.05
17,tcp,90,208,0,1,49,28,0.16,0.23
17,udp,221,929,0,0,18,10,0.02,0.16
17,tcp,492,1038,3,0,22,5,0.14,0.42
20,udp,56,794,3,0,49,19,0.14,0.36
10,tcp,323,817,2,1,11,5,0.21,0.37
20,udp,436,1692,2,0,42,4,0.44,0.13
6,tcp,464,133,5,0,34,28,0.06,0.36
1,tcp,294,340,3,0,15,1,0.16,0.33
3,tcp,359,1760,3,0,7,28,0.25,0.36
8,tcp,62,1384,5,0,3,27,0.25,0.21
8,tcp,256,898,4,0,26,17,0.15,0.15
19,udp,50,585,4,0,30,26,0.35,0.43
18,tcp,357,578,0,1,41,20,0.32,0.26
5,tcp,427,1340,1,0,1,2,0.34,0.17
9,tcp,197,1520,2,1,40,24,0.18,0.21
2,udp,315,1731,0,0,35,27,0.07,0.08
7,tcp,319,628,2,1,26,11,0.36,0.11
5,tcp,149,1292,5,0,44,12,0.02,0.38
8,tcp,400,1114,2,0,20,28,0.05,0.03
17,udp,146,1846,3,0,5,21,0.25,0.37
9,udp,377,858,5,0,22,30,0.29,0.26
10,udp,109,733,0,1,23,28,0.11,0.08
14,udp,162,648,4,0,41,17,0.5,0.33
10,udp,193,1209,2,1,42,25,0.13,0.29
7,udp,459,1458,4,0,47,3,0.47,0.22
17,udp,333,1635,2,0,41,13,0.39,0.22
16,tcp,445,1161,2,0,24,24,0.18,0.05
18,udp,390,1061,2,0,22,6,0.14,0.27
8,tcp,78,336,4,0,11,15,0.29,0.13
15,tcp,417,562,3,1,6,19,0.28,0.36
10,udp,422,1830,3,0,5,1,0.01,0.0
17,udp,446,1561,5,0,44,3,0.3,0.42
13,tcp,476,1933,3,0,46,21,0.03,0.13
9,udp,281,173,3,0,14,13,0.32,0.07
8,udp,98,564,5,0,19,7,0.47,0.16
16,tcp,111,1212,2,0,42,30,0.1,0.3
14,tcp,316,1604,3,1,37,11,0.34,0.04
18,udp,92,1733,3,1,25,15,0.14,0.06
16,tcp,392,1109,5,0,35,25,0.41,0.22
6,udp,125,422,1,0,46,22,0.34,0.14
18,udp,358,1013,1,1,31,2,0.23,0.07
19,udp,205,161,2,0,4,25,0.17,0.08
1,tcp,190,623,4,0,44,5,0.35,0.25
14,udp,83,147,2,0,17,21,0.07,0.05
16,tcp,231,1868,1,0,33,13,0.27,0.13
9,udp,462,1445,1,1,2,12,0.45,0.2
6,tcp,445,252,2,1,31,26,0.48,0.44
16,tcp,163,1303,5,0,34,23,0.06,0.03
17,tcp,468,1520,0,1,11,3,0.17,0.06
15,udp,456,173,5,0,15,14,0.3,0.19
6,tcp,482,1799,3,0,1,2,0.47,0.36
1,tcp,191,550,1,0,6,23,0.14,0.41
13,udp,154,480,5,0,15,29,0.04,0.18
13,udp,409,1182,5,0,13,16,0.02,0.23
8,udp,196,1393,1,0,22,24,0.04,0.44
1,udp,70,971,0,0,8,13,0.41,0.25
10,udp,329,358,1,1,26,4,0.24,0.0
18,tcp,440,1257,2,1,45,3,0.2,0.41
7,tcp,433,1473,5,0,26,18,0.24,0.35
16,tcp,201,856,5,0,11,26,0.36,0.17
10,udp,131,1577,0,1,21,12,0.21,0.45
16,tcp,137,994,0,0,48,8,0.2,0.1
18,tcp,158,1625,5,0,29,17,0.36,0.03
3,udp,101,109,0,1,31,17,0.32,0.46
9,tcp,263,1114,2,0,44,14,0.18,0.33
4,tcp,109,1417,5,0,22,15,0.22,0.38
19,tcp,491,787,4,0,35,12,0.26,0.37
5,udp,264,1505,4,0,28,10,0.34,0.23
20,tcp,218,197,3,0,4,18,0.4,0.38
20,udp,190,1781,5,0,46,29,0.38,0.32
6,tcp,423,1466,3,1,21,1,0.38,0.07
11,udp,351,1854,0,1,30,17,0.01,0.03
20,udp,187,1689,2,0,32,25,0.13,0.45
10,tcp,189,1954,5,0,30,3,0.1,0.02
16,udp,63,153,4,0,31,22,0.04,0.25
3,udp,211,597,3,1,28,2,0.21,0.16
19,tcp,187,1046,4,0,1,29,0.11,0.11
15,udp,451,1282,3,0,19,4,0.39,0.38
4,udp,146,113,5,0,13,16,0.38,0.43
4,udp,437,311,4,0,48,10,0.21,0.04
1,tcp,335,1498,2,1,7,20,0.11,0.42
3,tcp,293,1258,5,0,35,2,0.36,0.48
14,udp,51,1004,1,0,39,20,0.31,0.06
3,udp,362,1616,4,0,45,18,0.4,0.3
7,tcp,230,1821,1,0,41,27,0.04,0.2
4,tcp,402,1557,0,1,7,15,0.46,0.38
8,tcp,292,1629,4,0,43,6,0.38,0.18
16,tcp,167,1557,5,0,37,23,0.24,0.36
12,udp,225,1928,4,0,16,19,0.34,0.14
10,udp,204,1685,1,1,47,23,0.2,0.4
12,udp,456,1922,0,1,22,4,0.09,0.27
13,tcp,85,1819,5,0,44,12,0.1,0.34
17,tcp,398,207,2,0,1,6,0.11,0.35
7,tcp,348,1853,0,0,24,26,0.38,0.14
20,tcp,268,1074,2,0,30,28,0.22,0.37
17,udp,135,1185,5,0,18,26,0.29,0.22
3,udp,350,1726,5,0,23,20,0.26,0.01
16,tcp,435,1704,3,0,24,24,0.32,0.04
20,tcp,311,804,5,0,49,23,0.03,0.34
12,udp,121,1068,2,1,39,3,0.06,0.38
12,udp,485,666,4,0,35,29,0.01,0.26
18,tcp,111,861,2,0,44,7,0.5,0.44
20,tcp,438,828,5,0,1,27,0.46,0.4
3,udp,190,1978,1,0,16,27,0.26,0.12
19,tcp,371,477,0,0,46,22,0.36,0.13
19,udp,294,912,1,0,39,4,0.07,0.42
20,tcp,435,358,0,1,32,25,0.39,0.18
6,udp,398,1975,1,1,9,21,0.29,0.32
1,tcp,488,1534,1,0,18,2,0.42,0.42
14,tcp,349,144,0,0,39,24,0.27,0.07
14,udp,459,196,1,0,28,14,0.26,0.09
8,udp,332,623,2,0,3,9,0.13,0.15
13,udp,123,626,1,1,43,1,0.03,0.04
13,tcp,186,245,2,1,10,2,0.22,0.02
4,udp,68,849,2,0,7,19,0.2,0.27
8,udp,254,101,5,0,41,10,0.38,0.28
6,tcp,379,633,0,0,2,11,0.48,0.04
15,tcp,165,332,1,1,2,30,0.43,0.36
19,tcp,97,1956,1,0,21,5,0.26,0.02
10,tcp,386,343,3,0,50,28,0.29,0.4
9,udp,398,1058,2,0,15,6,0.4,0.5
5,tcp,287,1852,4,0,44,16,0.46,0.29
9,udp,405,812,5,0,13,25,0.5,0.19
11,tcp,269,1664,1,1,42,7,0.12,0.14
17,tcp,90,381,2,0,25,13,0.44,0.01
5,tcp,176,1271,4,0,17,20,0.01,0.2
17,tcp,222,783,3,0,23,23,0.27,0.26
18,tcp,115,980,1,1,3,6,0.33,0.26
6,udp,77,516,2,0,8,6,0.41,0.37
3,tcp,73,399,5,0,12,7,0.34,0.02
5,udp,141,517,3,0,48,16,0.17,0.43
2,tcp,405,238,3,1,41,8,0.09,0.45
7,tcp,428,1979,0,0,27,17,0.29,0.24
2,udp,148,972,0,1,22,16,0.23,0.43
14,tcp,241,708,1,1,46,8,0.25,0.37
16,udp,101,1478,1,0,47,4,0.45,0.09
4,tcp,317,1329,0,0,29,23,0.4,0.45
10,udp,410,131,0,1,23,3,0.4,0.35
6,tcp,477,752,4,0,18,26,0.27,0.15
5,tcp,185,1586,1,1,23,25,0.4,0.36
11,udp,231,1281,0,0,12,13,0.44,0.1
10,tcp,171,1109,3,0,3,19,0.39,0.22
17,tcp,393,1274,3,1,10,14,0.04,0.34
18,udp,374,1496,3,1,15,12,0.23,0.25
14,udp,69,395,1,1,26,12,0.42,0.16
2,udp,314,551,3,0,31,29,0.3,0.47
7,tcp,335,1970,0,0,24,30,0.2,0.28
1,tcp,161,149,4,0,45,24,0.49,0.19
8,udp,296,693,0,1,15,22,0.38,0.14
6,udp,357,1140,1,1,16,12,0.08,0.24
20,tcp,444,409,5,0,49,26,0.45,0.4
2,udp,51,279,3,1,50,1,0.49,0.01
19,tcp,462,1007,5,0,43,21,0.33,0.22
17,udp,313,253,0,1,1,28,0.03,0.17
15,udp,391,1679,1,1,46,21,0.38,0.13
15,udp,80,1944,3,1,24,19,0.15,0.47
14,udp,94,1726,3,1,29,13,0.43,0.28
8,tcp,209,429,4,0,41,22,0.45,0.47
11,tcp,216,280,4,0,23,29,0.13,0.3
11,udp,265,1353,3,0,7,27,0.29,0.04
6,udp,457,1310,5,0,28,21,0.3,0.4
5,tcp,149,126,2,0,21,23,0.42,0.08
13,udp,162,1079,1,0,32,7,0.27,0.0
2,tcp,318,1321,4,0,43,20,0.12,0.47
2,udp,394,612,2,0,37,5,0.24,0.21
10,tcp,428,323,4,0,4,14,0.24,0.41
4,tcp,91,1463,3,1,36,21,0.09,0.03
5,tcp,275,1450,3,0,5,27,0.07,0.32
5,tcp,375,242,3,0,30,20,0.46,0.06
10,tcp,442,968,2,0,15,23,0.42,0.12
9,udp,454,1459,0,1,24,6,0.08,0.33
3,tcp,117,886,0,0,42,13,0.12,0.07
3,udp,238,518,5,0,14,13,0.36,0.2
17,udp,364,1844,3,1,29,16,0.01,0.32
3,udp,410,703,0,0,24,13,0.22,0.08
19,udp,304,626,3,0,7,14,0.22,0.08
18,udp,444,263,2,1,1,17,0.06,0.16
2,udp,79,1413,2,0,2,11,0.09,0.37
11,tcp,416,987,2,1,16,1,0.05,0.2
16,tcp,283,1556,1,1,10,14,0.15,0.22
4,tcp,67,491,3,0,38,21,0.15,0.42
18,udp,141,1858,4,0,37,3,0.48,0.47
3,tcp,343,281,5,0,35,11,0.08,0.28
15,udp,185,100,1,1,44,25,0.25,0.48
4,tcp,344,1817,3,0,30,17,0.17,0.17
16,tcp,456,1070,0,1,20,28,0.39,0.09
4,udp,165,109,1,0,4,24,0.28,0.46
12,tcp,162,297,0,0,40,20,0.39,0.46
14,tcp,266,1762,0,0,8,13,0.13,0.3
4,tcp,270,1360,3,1,2,25,0.43,0.22
2,tcp,164,301,5,0,39,30,0.38,0.24
20,tcp,326,164,3,1,33,17,0.18,0.15
18,tcp,60,934,0,0,26,15,0.09,0.32
4,udp,340,726,3,0,5,5,0.18,0.22
17,tcp,336,1669,5,0,12,17,0.28,0.16
2,tcp,105,702,1,1,25,12,0.28,0.47
4,udp,203,1850,0,0,11,7,0.32,0.35
16,tcp,330,1393,5,0,41,24,0.36,0.35
17,tcp,52,1408,3,0,14,9,0.49,0.26
13,tcp,448,1655,0,0,16,18,0.22,0.34
12,tcp,431,192,2,0,23,1,0.34,0.33
18,tcp,228,509,5,0,30,18,0.2,0.07
1,tcp,489,259,0,1,13,13,0.04,0.03
20,tcp,65,828,3,1,17,12,0.23,0.39
6,udp,400,934,5,0,25,16,0.42,0.4
4,tcp,453,596,5,0,33,8,0.33,0.41
18,tcp,177,1173,5,0,47,30,0.49,0.02
15,udp,218,1226,5,0,46,24,0.18,0.24
8,tcp,343,441,3,1,11,4,0.28,0.05
12,tcp,361,395,4,0,45,24,0.11,0.4
12,udp,458,237,1,0,28,12,0.26,0.27
2,udp,301,307,3,1,6,16,0.43,0.04
19,tcp,376,345,5,0,12,18,0.36,0.05
7,udp,340,1044,1,0,10,20,0.5,0.05
3,udp,67,1528,4,0,20,28,0.49,0.41
15,udp,212,1448,3,0,47,28,0.2,0.48
2,udp,401,869,3,1,24,2,0.1,0.07
19,tcp,292,473,1,0,6,25,0.39,0.11
12,tcp,313,1771,5,0,44,1,0.18,0.25
5,tcp,131,666,5,0,12,16,0.28,0.4
14,tcp,171,1738,2,1,12,25,0.02,0.23
19,udp,401,1273,0,0,23,23,0.22,0.4
13,udp,328,1803,1,0,31,29,0.02,0.47
9,udp,249,1689,2,0,7,28,0.17,0.02
14,udp,434,1725,5,0,27,23,0.42,0.01
3,tcp,129,833,5,0,26,17,0.1,0.37
18,udp,424,1986,5,0,38,10,0.43,0.47
3,udp,115,1167,4,0,14,26,0.25,0.23
9,tcp,55,1752,3,0,31,3,0.23,0.21
14,udp,222,1496,1,0,41,13,0.35,0.07
18,tcp,477,254,2,0,30,30,0.04,0.36
2,udp,422,1943,3,0,41,17,0.5,0.38
14,udp,295,840,1,0,47,14,0.44,0.14
12,udp,109,808,3,1,7,13,0.23,0.33
13,tcp,171,1839,0,1,30,25,0.15,0.1
19,udp,482,927,0,0,16,13,0.34,0.31
10,udp,150,1866,4,0,38,1,0.13,0.12
11,tcp,126,1462,4,0,32,3,0.26,0.41
10,udp,212,1354,1,0,45,10,0.15,0.37
2,tcp,158,1753,0,0,38,7,0.32,0.28
2,udp,225,1629,3,1,2,13,0.19,0.0
3,tcp,171,677,2,0,45,26,0.5,0.29
16,udp,254,1979,3,1,38,21,0.15,0.24
1,tcp,178,146,3,1,7,24,0.41,0.13
11,udp,76,132,0,0,23,10,0.29,0.21
10,udp,445,222,4,0,45,5,0.2,0.12
5,tcp,225,433,2,1,30,3,0.07,0.43
7,tcp,52,738,5,0,2,5,0.21,0.45
11,tcp,88,1701,4,0,47,27,0.27,0.06
19,udp,152,972,0,0,27,16,0.27,0.24
13,tcp,333,354,1,0,22,28,0.33,0.47
1,tcp,241,1759,2,0,37,12,0.07,0.24
10,udp,184,119,1,1,44,2,0.43,0.33
4,udp,185,245,0,0,48,11,0.37,0.42
7,udp,489,259,3,0,2,20,0.15,0.32
8,tcp,373,976,3,0,20,17,0.32,0.14
20,udp,462,1657,2,1,20,3,0.26,0.11
10,tcp,466,1198,1,1,9,26,0.36,0.49
12,tcp,390,516,4,0,1,4,0.01,0.4
15,udp,250,544,3,0,40,21,0.49,0.3
13,tcp,262,802,4,0,38,30,0.31,0.31
8,udp,73,1941,2,0,8,30,0.19,0.08
7,udp,416,995,2,0,37,13,0.03,0.14
12,tcp,459,1336,2,1,7,9,0.01,0.26
7,udp,347,1101,0,1,36,22,0.2,0.09
2,udp,359,1719,1,1,34,20,0.04,0.24
7,udp,433,1381,0,0,34,15,0.21,0.45
2,udp,168,1898,1,0,25,7,0.28,0.19
15,udp,297,513,5,0,48,5,0.24,0.36
5,udp,333,1620,5,0,45,15,0.28,0.03
4,udp,292,1140,4,0,35,26,0.42,0.05
19,udp,392,1891,3,1,4,16,0.22,0.32
5,tcp,218,917,5,0,20,3,0.47,0.27
13,udp,468,446,4,0,44,29,0.46,0.16
14,tcp,411,1407,4,0,5,1,0.04,0.03
12,udp,194,1993,4,0,19,11,0.01,0.44
4,tcp,83,1664,0,1,29,8,0.19,0.08
18,tcp,155,381,1,0,34,12,0.5,0.33
1,udp,154,540,5,0,31,19,0.05,0.1
9,udp,209,367,5,0,34,19,0.13,0.35
13,udp,483,1616,3,1,4,4,0.17,0.27
3,udp,190,417,5,0,20,17,0.48,0.31
12,udp,186,1072,4,0,48,9,0.45,0.48
2,udp,309,1080,2,0,13,6,0.23,0.15
3,udp,205,1888,4,0,22,14,0.48,0.13
19,tcp,331,1071,1,1,9,18,0.4,0.05
7,udp,336,1643,2,0,25,17,0.45,0.32
5,udp,172,587,4,0,8,22,0.01,0.14
10,tcp,99,1843,1,1,42,27,0.4,0.39
12,tcp,305,1139,0,1,39,14,0.46,0.49
17,udp,121,1519,2,0,4,7,0.46,0.13
14,udp,174,731,5,0,18,18,0.02,0.0
15,udp,250,1788,0,0,28,22,0.37,0.5
2,tcp,222,315,1,0,20,11,0.41,0.07
20,udp,304,1991,1,0,11,20,0.41,0.02
2,udp,191,1882,0,1,27,12,0.44,0.15
2,tcp,396,1941,0,1,29,27,0.15,0.15
17,tcp,487,743,2,1,8,1,0.08,0.15
10,tcp,130,1878,2,0,38,26,0.43,0.4
7,tcp,177,194,4,0,48,3,0.21,0.18
6,tcp,109,1117,5,0,11,27,0.01,0.14
14,udp,347,1981,2,0,48,26,0.13,0.07
12,tcp,70,1168,0,1,45,18,0.34,0.31
15,tcp,435,619,4,0,49,20,0.03,0.06
3,tcp,74,418,3,0,18,4,0.01,0.12
10,tcp,465,666,3,1,29,4,0.31,0.05
18,udp,339,1096,1,1,10,7,0.19,0.12
12,tcp,338,1941,1,1,45,1,0.01,0.47
16,udp,318,1875,5,0,24,1,0.25,0.12
12,tcp,162,1129,4,0,2,17,0.33,0.47
14,tcp,187,1440,0,1,46,26,0.2,0.23
16,tcp,438,803,3,1,13,23,0.47,0.45
17,udp,263,1708,4,0,22,6,0.19,0.16
13,tcp,399,816,0,1,42,23,0.08,0.35
16,udp,357,949,4,0,45,24,0.3,0.25
9,tcp,295,1063,1,0,1,17,0.39,0.26
2,tcp,236,856,3,1,32,28,0.41,0.3
1,tcp,314,1115,5,0,20,28,0.18,0.49
8,tcp,313,1346,5,0,46,11,0.36,0.21
2,udp,88,171,5,0,26,29,0.32,0.42
7,udp,487,1806,2,0,20,14,0.18,0.44
5,tcp,402,711,1,1,25,16,0.4,0.39
3,udp,495,1609,3,1,33,23,0.11,0.15
18,udp,460,917,1,0,18,29,0.33,0.44
7,udp,474,1201,3,0,5,25,0.08,0.46
1,tcp,111,244,0,1,35,22,0.17,0.46
17,udp,438,1026,5,0,45,20,0.25,0.02
18,udp,182,1533,4,0,48,9,0.35,0.2
4,udp,237,160,0,0,32,14,0.46,0.21
14,tcp,63,836,4,0,38,14,0.34,0.08
12,udp,172,1166,3,1,38,4,0.09,0.2
16,tcp,405,1428,4,0,43,28,0.39,0.0
15,tcp,437,1963,3,1,28,7,0.29,0.0
2,tcp,446,471,2,0,24,8,0.09,0.12
3,tcp,433,420,2,1,22,11,0.41,0.36
8,udp,137,1121,3,0,40,1,0.4,0.5
10,tcp,252,417,0,0,36,19,0.09,0.36
10,udp,231,413,1,1,30,6,0.33,0.18
5,tcp,153,1989,3,0,31,18,0.15,0.28
20,tcp,205,541,0,1,8,17,0.34,0.15
3,udp,305,902,4,0,13,6,0.39,0.01
3,udp,338,1880,5,0,4,27,0.12,0.09
1,tcp,390,1225,1,0,21,18,0.3,0.13
4,tcp,438,851,3,1,28,3,0.5,0.34
19,udp,451,1692,5,0,20,11,0.33,0.38
19,tcp,419,622,1,0,32,29,0.18,0.35
8,udp,372,627,3,0,42,25,0.16,0.36
10,tcp,486,708,0,1,48,19,0.19,0.13
7,tcp,112,344,1,0,22,12,0.09,0.07
4,udp,468,1907,2,1,12,25,0.04,0.13
14,udp,54,129,2,0,47,1,0.15,0.11
13,tcp,139,388,5,0,29,12,0.2,0.08
17,tcp,410,509,2,1,27,10,0.42,0.0
9,tcp,295,218,1,1,47,2,0.47,0.05
15,tcp,236,528,3,1,1,7,0.33,0.43
9,tcp,430,1774,0,1,9,1,0.31,0.27
10,tcp,67,1553,5,0,27,12,0.39,0.0
17,tcp,148,497,2,1,43,16,0.15,0.28
18,tcp,231,1019,5,0,50,3,0.45,0.49
17,udp,132,680,1,1,8,1,0.36,0.21
9,tcp,495,1172,1,1,39,10,0.23,0.42
6,udp,457,111,5,0,25,29,0.13,0.24
9,udp,109,1595,4,0,38,14,0.23,0.2
13,tcp,223,1012,1,1,2,9,0.32,0.1
16,udp,210,599,5,0,24,29,0.46,0.04
17,udp,128,743,5,0,5,7,0.49,0.07
6,udp,178,1294,3,1,22,25,0.28,0.43
9,udp,206,211,5,0,16,24,0.29,0.32
13,udp,321,984,4,0,16,2,0.18,0.15
12,udp,61,1281,4,0,20,25,0.28,0.13
16,tcp,353,1817,1,0,6,13,0.19,0.27
5,tcp,270,397,2,1,45,24,0.29,0.19
5,tcp,454,792,5,0,39,18,0.33,0.01
20,udp,208,1675,4,0,40,29,0.25,0.24
6,udp,473,1492,5,0,31,14,0.03,0.39
11,tcp,419,195,5,0,15,5,0.43,0.25
8,udp,72,543,2,0,40,25,0.19,0.11
10,udp,327,414,3,0,41,18,0.02,0.36
7,udp,424,679,4,0,11,2,0.31,0.24
6,udp,101,1431,0,0,4,20,0.21,0.37
11,udp,481,501,1,1,46,17,0.38,0.13
12,udp,373,1549,3,1,46,22,0.23,0.22
16,tcp,128,1716,2,1,8,24,0.06,0.16
18,udp,311,748,1,0,20,12,0.31,0.36
6,udp,300,424,1,0,41,10,0.23,0.17
8,udp,443,346,1,1,9,21,0.33,0.48
16,udp,166,1378,1,0,39,29,0.2,0.36
19,tcp,487,1302,4,0,13,7,0.06,0.08
19,udp,331,1389,2,0,24,15,0.32,0.43
9,udp,241,1777,5,0,32,10,0.34,0.29
19,udp,383,1956,5,0,26,16,0.47,0.43
20,tcp,93,1101,0,0,19,3,0.2,0.27
3,tcp,278,778,4,0,46,11,0.07,0.43
18,udp,247,657,5,0,10,12,0.27,0.26
17,udp,202,378,3,0,7,20,0.23,0.18
2,udp,113,182,4,0,5,26,0.17,0.42
14,tcp,76,439,1,0,45,24,0.4,0.02
20,udp,460,393,4,0,50,23,0.14,0.08
20,tcp,150,603,3,0,18,28,0.25,0.25
2,udp,418,1711,5,0,8,2,0.11,0.28
12,udp,496,688,1,1,20,11,0.07,0.19
7,tcp,147,1503,1,1,30,21,0.29,0.25
10,tcp,482,400,5,0,33,2,0.42,0.29
17,udp,345,1302,0,0,16,5,0.15,0.42
4,tcp,471,1266,1,1,31,29,0.35,0.42
2,tcp,492,959,3,0,39,1,0.04,0.46
18,tcp,483,998,1,1,31,4,0.42,0.16
